ID,floor,lift,district,street,community,area,toward,model,rent
rent3899,中楼层/5层,无,顺义,顺义城,建新南区,57.70㎡,南 北,2室1厅1卫,3500
rent3900,中楼层/9层,有,朝阳,东坝,首开常青藤四期,93.83㎡,南 北,3室1厅1卫,8200
rent3901,中楼层/9层,有,亦庄开发区,亦庄,上海沙龙,147.00㎡,南 北,3室2厅2卫,9000
rent3902,低楼层/28层,有,亦庄开发区,通州其它,首创远洋禧瑞天著西区,89.00㎡,南,2室2厅1卫,7500
rent3903,中楼层/6层,无,大兴,大兴其它,天堂河北区,58.60㎡,东 西,2室1厅1卫,3100
rent3904,低楼层/31层,有,朝阳,石佛营,公园1872,236.71㎡,南 北,4室2厅2卫,35000
rent3905,低楼层/8层,有,昌平,天通苑,天通苑中苑,224.00㎡,南 北,6室3厅4卫,12000
rent3906,低楼层/13层,有,西城,金融街,新融苑,135.00㎡,南,3室1厅2卫,28000
rent3907,高楼层/18层,有,朝阳,亚运村小营,远洋万和城A区,88.46㎡,南,2室1厅1卫,16000
rent3908,高楼层/6层,无,海淀,定慧寺,中塔园,41.51㎡,西南,1室1厅1卫,5300
rent3909,中楼层/6层,有,朝阳,朝阳门外,蓝筹名座,187.42㎡,南 北,3室1厅1卫,55000
rent3910,高楼层/6层,无,石景山,苹果园,西井特钢楼,61.50㎡,南 北,2室1厅1卫,4800
rent3911,低楼层/9层,有,西城,牛街,平原里小区,47.83㎡,西,1室1厅1卫,5650
rent3912,高楼层/6层,无,朝阳,望京,南湖东园二区,62.30㎡,南 北,2室1厅1卫,8000
rent3913,中楼层/6层,无,石景山,玉泉路,翠谷玉景,56.72㎡,南,1室1厅1卫,4800
rent3914,高楼层/21层,有,东城,永定门,革新南路2号院,80.00㎡,南 西,3室1厅1卫,6500
rent3915,高楼层/6层,无,丰台,马家堡,角门16号院,70.90㎡,西,2室1厅1卫,5500
rent3916,高楼层/6层,无,朝阳,芍药居,芍药居2号院,50.00㎡,南 北,1室1厅1卫,6500
rent3917,低楼层/13层,有,海淀,清河,清缘东里,125.00㎡,西南,3室2厅2卫,14000
rent3918,中楼层/20层,有,朝阳,国展,MASTER领域,99.00㎡,西南,1室1厅1卫,9900
rent3919,低楼层/18层,有,昌平,西三旗,新龙大厦,60.91㎡,西,2房间1卫,12000
rent3920,高楼层/16层,有,朝阳,四惠,远洋天地三期,118.00㎡,南 北,2室1厅1卫,11500
rent3921,高楼层/20层,有,朝阳,团结湖,摩码大厦,33.40㎡,南,1室0厅1卫,4800
rent3922,低楼层/6层,有,大兴,南中轴机场商务区,首地浣溪谷,93.60㎡,南 北,3室1厅1卫,2800
rent3923,高楼层/13层,有,大兴,义和庄,万科天地,82.00㎡,东南,4房间2卫,5500
rent3924,低楼层/28层,有,朝阳,望京,望京西园三区,138.11㎡,南 北,3室1厅2卫,14000
rent3925,中楼层/7层,无,石景山,鲁谷,六合园,74.09㎡,南 北,2室1厅1卫,4800
rent3926,中楼层/4层,有,大兴,旧宫,美利国际,94.80㎡,东北,3房间1卫,5000
rent3927,中楼层/6层,无,门头沟,城子,七棵树东大街小区,70.00㎡,东 西,2室1厅1卫,2600
rent3928,高楼层/29层,有,西城,广安门,朗琴园,74.16㎡,西北,2室1厅1卫,11800
rent3929,高楼层/6层,无,通州,梨园,时尚街区西区,90.00㎡,南 北,2室1厅1卫,4500
rent3930,高楼层/6层,无,顺义,顺义城,石园北区,100.00㎡,南 北,3室1厅1卫,3700
rent3931,低楼层/16层,有,朝阳,亚运村,加利大厦,286.00㎡,东 南 西,5室2厅3卫,30000
rent3932,中楼层/11层,有,朝阳,CBD,万达广场公寓,180.00㎡,南,4室1厅2卫,37000
rent3933,中楼层/4层,有,大兴,亦庄,远洋天著三期,260.00㎡,南 北,4室2厅3卫,15000
rent3934,中楼层/10层,有,大兴,大兴新机场,中海云筑,89.00㎡,南 北,3室1厅1卫,3500
rent3935,高楼层/6层,无,门头沟,城子,三家店东街8号院,38.00㎡,南,1室1厅1卫,2100
rent3936,高楼层/10层,无,顺义,顺义其它,翼之城,232.86㎡,南,5房间0卫,15000
rent3937,中楼层/20层,有,东城,安定门,皇城国际中心,318.98㎡,南,3房间0卫,73000
rent3938,高楼层/38层,有,亦庄开发区,亦庄,国锐金嵿,98.00㎡,东南,3房间1卫,9800
rent3939,中楼层/4层,无,海淀,甘家口,中纺宿舍南院,68.00㎡,南 北,2室1厅1卫,8500
rent3940,高楼层/9层,有,大兴,高米店,保利茉莉公馆,39.63㎡,西,3房间1卫,4800
rent3941,中楼层/6层,无,房山,良乡,昊文温泉家园,50.00㎡,南,2室1厅1卫,2600
rent3942,低楼层/7层,有,大兴,南中轴机场商务区,金色漫香郡南区,90.00㎡,南 北,2室1厅1卫,3300
rent3943,高楼层/17层,有,海淀,学院路,逸成东苑,75.60㎡,南 北,2室1厅1卫,9500
rent3944,高楼层/18层,有,石景山,鲁谷,远洋山水,135.00㎡,南 北,3室1厅2卫,13500
rent3945,低楼层/5层,无,朝阳,首都机场,首都机场南路西里,58.00㎡,南 北,3室1厅1卫,3500
rent3946,高楼层/6层,无,大兴,枣园,枣园小区,127.94㎡,南 北,5室2厅1卫,5600
rent3947,中楼层/6层,无,通州,潞苑,华龙小区,80.00㎡,南 北,2室1厅1卫,3100
rent3948,中楼层/24层,有,东城,建国门内,长安太和,105.00㎡,西,1室1厅1卫,23000
rent3949,高楼层/21层,有,朝阳,四惠,东恒时代二期,124.00㎡,南 北,3室2厅2卫,13800
rent3950,高楼层/19层,有,丰台,玉泉营,中景理想家,79.66㎡,南,2室1厅1卫,6500
rent3951,中楼层/17层,有,昌平,天通苑,天通苑东一区,75.00㎡,西北,1室1厅1卫,5500
rent3952,低楼层/6层,无,海淀,小西天,志强北园,60.00㎡,东北,2室1厅1卫,7500
rent3953,低楼层/20层,有,朝阳,朝青,青年汇佳园,72.00㎡,西南,2室1厅1卫,8300
rent3954,高楼层/9层,有,朝阳,酒仙桥,阳光上东,181.09㎡,南 北,3室2厅2卫,30000
rent3955,低楼层/6层,无,朝阳,南沙滩,南沙滩小区,57.00㎡,南,2室1厅1卫,7600
rent3956,高楼层/18层,有,通州,九棵树(家乐福),K2玉蘭湾,134.72㎡,南 北,3室1厅2卫,10500
rent3957,低楼层/28层,有,亦庄开发区,通州其它,首创远洋禧瑞天著西区,119.00㎡,南 北,4室1厅2卫,7700
rent3958,低楼层/20层,有,房山,长阳,首开熙悦山熹园1号院,90.00㎡,南 北,2室1厅1卫,4500
rent3959,高楼层/6层,无,东城,安定门,黄寺大街2号院,41.47㎡,南,1室1厅1卫,5600
rent3960,高楼层/6层,无,朝阳,望京,南湖东园二区,62.00㎡,东 西,2室1厅1卫,7900
rent3961,高楼层/14层,有,朝阳,奥林匹克公园,拂林园,134.00㎡,南,3室1厅2卫,12500
rent3962,中楼层/22层,有,海淀,甘家口,中海馥园,89.17㎡,西南,2室1厅1卫,15000
rent3963,高楼层/19层,有,丰台,刘家窑,嘉业大厦二期,175.00㎡,东南,3室2厅1卫,18000
rent3964,中楼层/5层,无,房山,阎村,绿城百合公寓春晓苑,94.96㎡,南 北,2室2厅1卫,3100
rent3965,高楼层/9层,有,大兴,黄村火车站,泰禾中央广场,88.00㎡,东南,6房间2卫,6500
rent3966,低楼层/3层,无,密云,果园街道,洪福苑,162.84㎡,南 北,3室2厅2卫,6500
rent3967,低楼层/7层,有,通州,临河里,金隅自由筑,69.00㎡,南 北,3房间1卫,3500
rent3968,低楼层/6层,无,通州,临河里,小街之春,93.98㎡,南 北,3室2厅1卫,4600
rent3969,低楼层/20层,有,朝阳,酒仙桥,银河湾,59.00㎡,南,1室1厅1卫,12000
rent3970,中楼层/14层,有,房山,良乡,韩建青春誌,88.86㎡,南,3室1厅1卫,4000
rent3971,中楼层/7层,有,通州,临河里,金隅自由筑,47.00㎡,南,2房间1卫,3000
rent3972,高楼层/15层,有,顺义,顺义城,裕龙五区,150.00㎡,南 北,3室2厅2卫,6000
rent3973,高楼层/13层,有,海淀,五棵松,万地名苑,151.13㎡,西南,4室1厅2卫,15000
rent3974,高楼层/26层,有,朝阳,酒仙桥,星城国际,149.35㎡,南,3室1厅2卫,15500
rent3975,低楼层/6层,无,海淀,五棵松,太平路44号院,130.00㎡,南 北,4室2厅2卫,12500
rent3976,高楼层/29层,有,丰台,科技园区,怡海花园恒泰园,208.00㎡,西南 北,3室2厅2卫,14500
rent3977,高楼层/6层,无,通州,万达,通惠南路,65.00㎡,南 北,2室1厅1卫,3800
rent3978,中楼层/16层,有,朝阳,安贞,安贞西里,57.15㎡,南,2室1厅1卫,8100
rent3979,低楼层/25层,有,海淀,魏公村,韦伯时代中心,239.95㎡,西北,未知室1厅1卫,38000
rent3980,高楼层/6层,无,房山,阎村,燕化星城建德二里,77.74㎡,东南,2室1厅1卫,2100
rent3981,中楼层/20层,有,丰台,科技园区,广安康润家园东区,74.14㎡,南 北,2室1厅1卫,4700
rent3982,低楼层/13层,有,朝阳,亚运村,汇园公寓,132.00㎡,南,2室1厅2卫,17900
rent3983,低楼层/18层,有,昌平,北七家,华润理想国,91.75㎡,南,3室1厅1卫,5000
rent3984,高楼层/25层,有,东城,东直门,东方银座,110.00㎡,西,2室1厅2卫,16000
rent3985,高楼层/21层,有,东城,广渠门,领行国际,147.96㎡,东南,3室2厅2卫,14600
rent3986,中楼层/6层,无,门头沟,门头沟其它,中门寺街6号院,67.00㎡,南 北,2室1厅1卫,2600
rent3987,中楼层/16层,有,顺义,顺义城,石园南区,120.00㎡,西,2房间1卫,6000
rent3988,中楼层/23层,有,朝阳,燕莎,远洋公馆,253.00㎡,东南,4室2厅3卫,42000
rent3989,中楼层/7层,无,通州,武夷花园,武夷花园牡丹园,89.20㎡,南 北,2室1厅1卫,3500
rent3990,低楼层/32层,有,朝阳,甘露园,国际创展中心,110.00㎡,西,1室1厅0卫,15000
rent3991,中楼层/10层,有,大兴,大兴新机场,天恒旭辉7号院,51.63㎡,南,1室1厅1卫,2000
rent3992,低楼层/20层,有,朝阳,双桥,金隅康惠园2号院,68.76㎡,东南,2室1厅1卫,4900
rent3993,中楼层/6层,无,西城,牛街,南横西街,53.00㎡,东南,2室1厅1卫,7000
rent3994,高楼层/12层,有,丰台,宋家庄,方恒偶寓,64.00㎡,西,3房间2卫,8000
rent3995,高楼层/24层,有,海淀,牡丹园,都景苑,110.00㎡,西南,2室2厅2卫,13500
rent3996,高楼层/12层,有,朝阳,潘家园,强强北京国际商务酒店,84.65㎡,南,1室1厅2卫,7600
rent3997,中楼层/30层,有,海淀,马甸,金澳国际,55.00㎡,西,1室0厅1卫,7000
rent3998,高楼层/9层,有,朝阳,奥林匹克公园,拂林园,150.87㎡,南 北,3室2厅2卫,16000
rent3999,低楼层/18层,有,朝阳,常营,万象新天天际高尔夫,131.00㎡,南 北,3室2厅1卫,12000
rent4000,高楼层/22层,有,朝阳,潘家园,漪龙台,160.00㎡,南,3室2厅2卫,16000
rent4001,低楼层/15层,有,顺义,马坡,香悦四季,58.00㎡,西,2房间1卫,3000
rent4002,高楼层/6层,无,海淀,公主坟,柳林馆,76.90㎡,南 北,3室1厅1卫,9800
rent4003,高楼层/27层,有,东城,东直门,万国城MOMA,59.11㎡,南,1室0厅1卫,11000
rent4004,低楼层/13层,有,东城,崇文门,新怡家园,52.00㎡,北,1室0厅1卫,9000
rent4005,中楼层/17层,有,顺义,顺义城,金汉绿港一区,60.00㎡,南 北,1室1厅1卫,3600
rent4006,中楼层/18层,有,丰台,丽泽,泰禾西府大院,197.00㎡,南 北,4室1厅3卫,30000
rent4007,高楼层/6层,无,海淀,军博,复兴路乙4号院,63.00㎡,南 北,2室1厅1卫,8800
rent4008,低楼层/28层,无,亦庄开发区,通州其它,首创远洋禧瑞天著西区,89.00㎡,南 北,3室1厅1卫,6000
rent4009,中楼层/6层,无,海淀,世纪城,怡丽南园,120.00㎡,南 北,3室1厅1卫,15000
rent4010,中楼层/4层,无,大兴,大兴其它,南湖园,77.77㎡,南 北,3室1厅1卫,2500
rent4011,高楼层/5层,无,朝阳,管庄,周井大院,60.00㎡,南 北,2室1厅1卫,4800
rent4012,中楼层/4层,有,亦庄开发区,亦庄开发区其它,瀛海庄园,332.48㎡,南 北,5室2厅3卫,12000
rent4013,低楼层/6层,无,石景山,石景山其它,现代生活,60.87㎡,东,2室1厅1卫,3200
rent4014,高楼层/6层,无,大兴,枣园,清源西里,70.38㎡,南 北,3室1厅1卫,3800
rent4015,高楼层/7层,有,海淀,西山,门头馨园南区,89.50㎡,南 北,2室2厅1卫,10800
rent4016,低楼层/21层,有,朝阳,欢乐谷,世纪东方城,114.00㎡,东南 北,3室1厅2卫,9200
rent4017,低楼层/11层,有,朝阳,中央别墅区,瑞悦府,90.00㎡,南 北,3室1厅1卫,8250
rent4018,高楼层/15层,有,大兴,大兴新机场,御园A区,112.00㎡,南 北,3室1厅1卫,3450
rent4019,低楼层/6层,无,昌平,北七家,国瑞熙墅,76.00㎡,西,2室1厅1卫,4000
rent4020,低楼层/2层,无,房山,良乡,远洋新仕界,98.93㎡,东 西,2房间1卫,15000
rent4021,高楼层/21层,有,西城,广安门,红山世家,160.00㎡,西,2房间1卫,23500
rent4022,低楼层/12层,有,西城,宣武门,庄胜二期,104.00㎡,东 北,2室1厅2卫,18000
rent4023,高楼层/13层,有,丰台,青塔,天鸿美域,60.41㎡,南 北,2室1厅1卫,5300
rent4024,低楼层/4层,有,朝阳,奥林匹克公园,上元君庭,311.27㎡,南 北,5室2厅4卫,28000
rent4025,中楼层/11层,有,朝阳,中央别墅区,瑞悦府,90.00㎡,南 北,3室1厅1卫,7500
rent4026,低楼层/26层,有,朝阳,望京,上京新航线,115.26㎡,东南 北,2室2厅1卫,12500
rent4027,高楼层/6层,无,西城,阜成门,展览路,56.00㎡,东,2室1厅1卫,8000
rent4028,中楼层/12层,有,顺义,马坡,恒华湖公馆,50.97㎡,南,1房间1卫,2400
rent4029,中楼层/28层,有,朝阳,双井,首城国际B区,90.83㎡,南,2室1厅1卫,11000
rent4030,高楼层/6层,无,昌平,立水桥,清水园一期,70.45㎡,南 北,2室1厅1卫,6400
rent4031,高楼层/5层,无,海淀,清河,小营东路6号院,56.00㎡,南,2室1厅1卫,6200
rent4032,高楼层/6层,无,门头沟,门头沟其它,惠泽家园,69.55㎡,南 北,2室1厅1卫,2800
rent4033,低楼层/25层,有,丰台,木樨园,慧时欣园一期,110.00㎡,北,3室1厅1卫,8500
rent4034,中楼层/6层,无,丰台,大红门,苗圃西里,50.00㎡,南,2室1厅1卫,4500
rent4035,高楼层/11层,有,亦庄开发区,亦庄开发区其它,亦园,133.70㎡,南 北,3室1厅1卫,13000
rent4036,中楼层/18层,有,房山,长阳,首开熙悦广场,50.00㎡,西南,3房间1卫,3300
rent4037,低楼层/18层,有,石景山,杨庄,西成忆树,64.00㎡,北,1室1厅1卫,5100
rent4038,低楼层/10层,有,顺义,顺义其它,艾迪公园,41.40㎡,北,1室1厅1卫,3200
rent4039,低楼层/4层,无,顺义,天竺,万通天竺新新家园,427.00㎡,南 北,5室2厅6卫,60000
rent4040,高楼层/6层,无,房山,长阳,碧桂园小区二区,90.07㎡,南 北,2室1厅1卫,3000
rent4041,低楼层/23层,有,西城,月坛,二七剧场路,43.60㎡,南,1室1厅1卫,6500
rent4042,低楼层/9层,有,大兴,旧宫,旧宫北里,97.00㎡,南 北,2室1厅1卫,5500
rent4043,高楼层/16层,有,朝阳,朝阳门外,朝阳门南大街,46.45㎡,东,1室1厅1卫,6800
rent4044,低楼层/6层,无,西城,六铺炕,什坊街,42.00㎡,南,1室1厅1卫,6700
rent4045,中楼层/6层,无,顺义,中央别墅区,名都园,145.00㎡,东南,3室1厅2卫,16000
rent4046,高楼层/6层,无,海淀,二里庄,二里庄小区,69.50㎡,南 北,3室1厅1卫,9000
rent4047,低楼层/14层,有,朝阳,定福庄,卡夫卡公社,37.00㎡,东,3房间1卫,5600
rent4048,高楼层/4层,无,通州,果园,翠屏北里东区,600.00㎡,南 北,6室5厅8卫,52000
rent4049,高楼层/6层,无,通州,九棵树(家乐福),旗舰凯旋二三期,77.96㎡,南 北,2室1厅1卫,4400
rent4050,低楼层/16层,有,海淀,四季青,五福玲珑居北区,57.00㎡,东南,1室1厅1卫,6800
rent4051,低楼层/6层,无,大兴,西红门,同兴园,88.00㎡,南 北,3室1厅1卫,5000
rent4052,中楼层/16层,有,海淀,学院路,城华园,78.42㎡,西南,2室1厅1卫,8300
rent4053,高楼层/26层,有,朝阳,酒仙桥,星城国际,149.00㎡,南,3室1厅2卫,15000
rent4054,高楼层/27层,有,朝阳,四惠,东恒时代三期,53.00㎡,西南,1室0厅1卫,6500
rent4055,中楼层/18层,有,朝阳,石佛营,八里庄北里小区,65.00㎡,南 北,2室1厅1卫,8000
rent4056,中楼层/6层,无,朝阳,南沙滩,科学园南里三区,85.00㎡,南 北,3室1厅1卫,9200
rent4057,中楼层/8层,有,大兴,南中轴机场商务区,金色漫香郡北区,58.00㎡,南,1室1厅1卫,2500
rent4058,低楼层/20层,有,丰台,玉泉营,首经贸中街1号院,86.00㎡,南,2室1厅1卫,6800
rent4059,高楼层/5层,无,海淀,中关村,科育小区,41.70㎡,南,2室1厅1卫,8000
rent4060,高楼层/21层,有,朝阳,双井,苹果社区北区,118.00㎡,南,3室2厅2卫,30000
rent4061,中楼层/27层,有,朝阳,北苑,世华泊郡,106.00㎡,南 北,2室1厅1卫,10000
rent4062,高楼层/6层,无,昌平,鼓楼大街,新悦家园,86.00㎡,南 北,2室1厅1卫,4000
rent4063,高楼层/25层,有,门头沟,滨河西区,熙旺中心,74.00㎡,南,2房间1卫,3500
rent4064,中楼层/6层,无,西城,右安门内,右安门内西街甲10号院,41.00㎡,东南,1室1厅1卫,4500
rent4065,低楼层/3层,无,房山,良乡,花园巷小区,84.00㎡,南 北,2室1厅1卫,3000
rent4066,低楼层/25层,有,朝阳,太阳宫,太阳公元北区,173.00㎡,东 南 北,3室2厅2卫,33800
rent4067,高楼层/19层,有,大兴,黄村中,清澄名苑北区,99.41㎡,西北,2室1厅1卫,5500
rent4068,高楼层/5层,无,通州,武夷花园,BOBO自由城,77.41㎡,南 北,2室1厅1卫,4600
rent4069,中楼层/15层,无,海淀,田村,金玉府,112.44㎡,东 西,2室1厅1卫,10150
rent4070,低楼层/10层,有,东城,东花市,富贵园四区,55.40㎡,西,1室0厅1卫,7000
rent4071,高楼层/21层,有,大兴,亦庄开发区其它,中信新城西区,144.00㎡,南 北,3室2厅2卫,9300
rent4072,低楼层/42层,有,朝阳,东大桥,北京财富中心,167.00㎡,东南,3室1厅2卫,26000
rent4073,中楼层/6层,无,昌平,鼓楼大街,五街满井胡同,62.00㎡,南,2室1厅1卫,3200
rent4074,高楼层/6层,有,顺义,李桥,馨港庄园三区,153.00㎡,南 北,3室2厅2卫,5600
rent4075,高楼层/6层,无,大兴,黄村中,兴政西里,80.00㎡,南 北,2室1厅1卫,3900
rent4076,中楼层/8层,有,大兴,亦庄,金色漫香林三期,90.00㎡,南 北,3室1厅1卫,5500
rent4077,高楼层/19层,有,大兴,黄村中,清澄名苑北区,104.50㎡,南,2室1厅1卫,5000
rent4078,低楼层/18层,有,顺义,顺义城,双兴南区,150.00㎡,南 北,3室2厅2卫,5700
rent4079,中楼层/9层,有,海淀,清河,清缘东里,124.00㎡,东南,3室1厅2卫,11500
rent4080,低楼层/17层,有,海淀,紫竹桥,财智公馆,41.16㎡,东,1室1厅1卫,5700
rent4081,中楼层/12层,有,朝阳,管庄,朗廷,47.89㎡,南,1房间1卫,4500
rent4082,中楼层/18层,无,顺义,顺义城,仁和花园二区,90.00㎡,南 北,2室1厅1卫,4000
rent4083,中楼层/24层,有,朝阳,百子湾,百子湾家园二区,112.00㎡,南 西 北,2室1厅1卫,9500
rent4084,低楼层/24层,有,石景山,鲁谷,远洋山水,122.00㎡,南 北,3室2厅2卫,12500
rent4085,低楼层/6层,无,顺义,马坡,马坡花园二区,123.00㎡,南 北,3室1厅2卫,4200
rent4086,低楼层/2层,无,大兴,大兴其它,198别墅区,475.55㎡,东 南 西,6室3厅4卫,49000
rent4087,低楼层/5层,无,大兴,黄村中,兴政西里,77.00㎡,南 北,2室1厅1卫,4000
rent4088,中楼层/27层,有,大兴,天宫院,金融街融汇,76.00㎡,南 北,2室1厅1卫,4400
rent4089,高楼层/6层,无,顺义,李桥,樱花园一区,97.00㎡,南 北,3室1厅1卫,3500
rent4090,低楼层/27层,有,朝阳,望京,望京新城,97.00㎡,东南,2室2厅1卫,18000
rent4091,中楼层/9层,有,大兴,高米店,兴创D标,42.10㎡,西,2房间2卫,4000
rent4092,低楼层/18层,有,通州,临河里,华远铭悦,190.00㎡,南 北,4室3厅3卫,15000
rent4093,高楼层/6层,无,昌平,东关,水关新村,65.50㎡,南 北,2室1厅1卫,3300
rent4094,中楼层/14层,有,海淀,五棵松,长银大厦,71.24㎡,东,1室0厅0卫,11000
rent4095,高楼层/6层,无,顺义,顺义城,裕龙二区,92.00㎡,南 北,2室1厅1卫,3200
rent4096,低楼层/6层,有,大兴,大兴新机场,龙熙旭辉6號院,121.00㎡,南 北,4房间3卫,5000
rent4097,高楼层/11层,有,西城,月坛,南礼士路三条南里,95.00㎡,东 西,2室1厅1卫,16000
rent4098,中楼层/7层,无,昌平,北七家,望都家园,170.18㎡,南 北,5室1厅3卫,6200
rent4099,高楼层/6层,无,朝阳,亚运村,安慧北里秀园,75.72㎡,南 北,2室1厅1卫,8000
rent4100,高楼层/10层,有,丰台,马家堡,景馨园,204.00㎡,南 北,3室2厅2卫,16000
rent4101,低楼层/21层,有,大兴,天宫院,云立方,89.71㎡,南 北,3室1厅1卫,4500
rent4102,高楼层/3层,有,大兴,大兴新机场,天恒旭辉7号院,130.00㎡,南 北,5房间1卫,4000
rent4103,高楼层/6层,无,石景山,玉泉路,玉泉路11号院,58.00㎡,南 北,2室1厅1卫,5000
rent4104,高楼层/23层,有,石景山,石景山其它,绿地环球文化金融城,58.84㎡,南,2房间1卫,5300
rent4105,高楼层/10层,无,怀柔,怀柔,东亚华欣湾,71.91㎡,西,3房间1卫,2500
rent4106,中楼层/24层,有,昌平,天通苑,天通中苑二区,125.00㎡,东南,1房间1卫,12000
rent4107,中楼层/16层,有,亦庄开发区,亦庄,林肯时代,173.00㎡,东南,5房间3卫,18000
